SMILES,sssr,clogp,mr,mw,tpsa,chi0n,chi1n,chi2n,chi3n,chi4n,chi0v,chi1v,chi2v,chi3v,chi4v,fracsp3,hall_kier_alpha,kappa1,kappa2,kappa3,labuteasa,number_aliphatic_rings,number_atom_stereocenters,number_bridgehead_atoms,number_HBA,number_HBD,number_hetero_atoms,number_hetero_cycles,number_rings,number_rotatable_bonds,number_saturated_rings,number_heavy_atoms,number_nh_oh,number_n_o,number_valence_electrons,max_partial_charge,min_partial_charge,fr_methoxy,fr_ether,fr_NH1,fr_NH0,fr_aniline,fr_unbrch_alkane,fr_bicyclic,fr_aryl_methyl,fr_Ndealkylation1,syba_score
CCNc1cc(N(C)CC)cc2nsnc12,2,2.5792,70.5227,236.1095675,41.05,9.818803178,5.471877618,3.669793177,2.628189361,1.603231865,10.63529976,6.202174361,4.198240865,3.170759212,2.144722267,0.454545455,-1.36,11.13515636,4.65365309,1.949380583,99.60931329,0,0,0,5,1,5,1,2,4,0,16,1,4,86,0.127524739,-0.383419318,0,0,1,3,2,0,1,0,0,35.87694386119153
CCCOC1N(CC)c2cc3nsnc3cc2N1CC,3,3.0677,83.486,292.1357823,41.49,12.1658289,7.208827151,4.862970559,3.654616735,2.731952642,12.98232548,7.939123894,5.391418246,4.211308747,3.241176202,0.571428571,-1.4,13.57700066,5.535354273,2.030895453,123.0218252,1,0,0,6,0,6,2,3,5,0,20,0,5,108,0.210029802,-0.340332921,0,1,0,4,2,0,2,0,0,12.678082852364167
CCN1CCN(C)c2cc3nsnc3c(C(C)C)c21,3,3.0908,82.661,276.1408676,32.26,11.97312355,6.88330518,5.445855874,3.932075832,2.914458446,12.78962014,7.613601923,5.974303562,4.474645682,3.455948848,0.571428571,-1.36,12.66258162,4.63308663,1.872690432,117.90828,1,0,0,5,0,5,2,3,2,0,19,0,4,102,0.109966889,-0.371075643,0,0,0,4,2,0,2,0,2,15.966834161643648
CCC(C)N1CCN(C)c2c1cc1nsnc1c2C,3,3.05442,82.521,276.1408676,32.26,11.97312355,6.86749919,5.373475041,4.230718267,2.921592784,12.78962014,7.597795933,5.901922729,4.773288117,3.501665652,0.571428571,-1.36,12.66258162,4.63308663,1.872690432,117.90828,1,1,0,5,0,5,2,3,2,0,19,0,4,102,0.109420666,-0.370868328,0,0,0,4,2,0,2,1,1,12.01060601327357
CCCN1CCN(CC)c2cc3nsnc3c(NC)c21,3,2.7893,87.3527,291.1517667,44.29,12.30998685,7.266050458,5.067973116,3.925564305,2.995355399,13.12648343,7.996347202,5.596420803,4.468134155,3.529784721,0.571428571,-1.56,13.42431379,5.438441931,1.984487212,123.4581421,1,0,0,6,1,6,2,3,4,0,20,1,5,108,0.129660288,-0.384527367,0,0,1,4,3,0,2,0,1,16.156921293930765
CCCN1CCN(CC)c2c1cc1nsnc1c2NCC,3,3.1794,91.9697,305.1674167,44.29,13.01709363,7.82671063,5.348303202,4.029117696,3.099191857,13.83359021,8.557007373,5.876750889,4.571687546,3.633621178,0.6,-1.56,14.38031939,6.05291509,2.413725606,129.8230843,1,0,0,6,1,6,2,3,5,0,21,1,5,114,0.12967027,-0.381730185,0,0,1,4,3,0,2,0,1,21.57982344480518
CCCOC1N(C)c2cc3nsnc3cc2N1CC,3,2.6776,78.869,278.1201322,41.49,11.45872211,6.632706199,4.687860411,3.449181527,2.520536163,12.27521869,7.363002943,5.216308099,4.00587354,3.029759724,0.538461538,-1.4,12.62457309,4.938842975,1.949820362,116.6568831,1,1,0,6,0,6,2,3,4,0,19,0,5,102,0.20978246,-0.340340219,0,1,0,4,2,0,2,0,0,8.103680167069419
CCCOC1N(C)c2cc3nsnc3cc2N1C(C)C,3,3.0661,83.464,292.1357823,41.49,12.3289656,7.02227108,5.402863268,3.604915504,2.671841687,13.14546218,7.752567824,5.931310956,4.161607516,3.181065247,0.571428571,-1.4,13.57700066,5.179477979,2.030895453,123.0218252,1,1,0,6,0,6,2,3,4,0,20,0,5,108,0.210021585,-0.34033318,0,1,0,4,2,0,2,0,0,12.782568078475272
CCCN1CCN(C)c2cc3nsnc3c(C)c21,3,2.66592,77.926,262.1252176,32.26,11.10288007,6.439929507,4.909859233,3.666698747,2.739256668,11.91937665,7.17022625,5.43830692,4.209268598,3.319329536,0.538461538,-1.36,11.71480337,4.387759597,1.649158581,111.5433378,1,0,0,5,0,5,2,3,2,0,18,0,4,96,0.109420833,-0.371075939,0,0,0,4,2,0,2,1,1,14.597965592355498
CC(C)Nc1c2c(cc3nsnc13)N(C)CCN2C,3,2.3976,82.7137,277.1361166,44.29,11.76601677,6.557184228,5.393404424,3.5003698,2.536763648,12.58251335,7.287480971,5.921852111,4.04293965,3.071192969,0.538461538,-1.56,12.47261698,4.521898334,1.996166239,117.0932,1,0,0,6,1,6,2,3,2,0,19,1,5,102,0.129678093,-0.379276744,0,0,1,4,3,0,2,0,2,18.884872241632053
CNc1c2c(cc3nsnc13)N(C)CCN2CC(C)C,3,2.6452,87.2827,291.1517667,44.29,12.47312355,7.045771554,5.762673471,3.771906178,2.875934051,13.28962014,7.776068298,6.291121159,4.314476029,3.410363372,0.571428571,-1.56,13.42431379,5.086989144,2.07690567,123.4581421,1,0,0,6,1,6,2,3,3,0,20,1,5,108,0.129660287,-0.384527367,0,0,1,4,3,0,2,0,1,26.685236607687724
CCCCN1CCN(CC)c2cc3nsnc3c(CC)c21,3,3.7001,91.801,304.1721678,32.26,13.22420041,8.07671063,5.628633287,4.415265351,3.267747597,14.04069699,8.807007373,6.157080975,4.957835201,3.821083094,0.625,-1.36,14.57198739,6.178250994,2.477771655,130.6381642,1,0,0,5,0,5,2,3,5,0,21,0,4,114,0.109693319,-0.368291354,0,0,0,4,2,0,2,1,1,22.061787637925367
CCCN1CCN(C(C)C)c2cc3nsnc3cc21,3,3.1361,82.401,276.1408676,32.26,11.7575806,6.982965608,5.368051142,3.727894479,2.80060174,12.57407719,7.713262352,5.89649883,4.284586491,3.3098253,0.571428571,-1.36,12.66258162,4.962274586,2.159375039,117.90828,1,0,0,5,0,5,2,3,3,0,19,0,4,102,0.106508936,-0.368032797,0,0,0,4,2,0,2,0,0,28.29659448218859
CCCN1CCN(CC)c2c1cc1nsnc1c2NC,3,2.7893,87.3527,291.1517667,44.29,12.30998685,7.266050458,5.067973116,3.925564305,2.991773271,13.12648343,7.996347202,5.596420803,4.468134155,3.526202592,0.571428571,-1.56,13.42431379,5.438441931,1.984487212,123.4581421,1,0,0,6,1,6,2,3,4,0,20,1,5,108,0.129660287,-0.384527368,0,0,1,4,3,0,2,0,1,19.792051833265475
CCOC1N(C)c2cc3nsnc3cc2N1C(C)C,3,2.676,78.847,278.1201322,41.49,11.62185882,6.52227108,4.987414258,3.449606895,2.597652499,12.4383554,7.252567824,5.515861946,4.006298907,3.10687606,0.538461538,-1.4,12.62457309,4.610774288,1.861404764,116.6568831,1,1,0,6,0,6,2,3,3,0,19,0,5,102,0.210012032,-0.340613688,0,1,0,4,2,0,2,0,0,11.886070640679863
CCOC1N(C)c2cc3nsnc3cc2N1C(C)CC,3,3.0661,83.464,292.1357823,41.49,12.3289656,7.060275883,5.150935866,3.958955076,2.716260572,13.14546218,7.790572626,5.679383553,4.515647089,3.225484132,0.571428571,-1.4,13.57700066,5.179477979,1.942797784,123.0218252,1,2,0,6,0,6,2,3,4,0,20,0,5,108,0.2100215,-0.340613566,0,1,0,4,2,0,2,0,0,12.678506477635063
CCCCN1CCN(C(C)C)c2cc3nsnc3cc21,3,3.5262,87.018,290.1565177,32.26,12.46468739,7.482965608,5.721604533,4.015954955,2.879658682,13.28118397,8.213262352,6.250052221,4.572646967,3.388882242,0.6,-1.36,13.61518929,5.55966759,2.347498793,124.2732221,1,0,0,5,0,5,2,3,4,0,20,0,4,108,0.106508936,-0.368022442,0,0,0,4,2,0,2,0,0,34.34236324029275
CCC(C)N1CCN(C)c2cc3nsnc3c(C)c21,3,3.05442,82.521,276.1408676,32.26,11.97312355,6.86749919,5.373475041,4.238028436,2.85729215,12.78962014,7.597795933,5.901922729,4.780598286,3.437365017,0.571428571,-1.36,12.66258162,4.63308663,1.872690432,117.90828,1,1,0,5,0,5,2,3,2,0,19,0,4,102,0.109420998,-0.371075586,0,0,0,4,2,0,2,1,1,11.057176179434126
CCCCN1CCN(C)c2cc3nsnc3c(C)c21,3,3.05602,82.543,276.1408676,32.26,11.80998685,6.939929507,5.263412623,3.954759223,2.81831361,12.62648343,7.67022625,5.791860311,4.497329073,3.398386477,0.571428571,-1.36,12.66258162,4.962274586,2.056904052,117.90828,1,0,0,5,0,5,2,3,3,0,19,0,4,102,0.109420833,-0.371075939,0,0,0,4,2,0,2,1,1,21.17437558213192
CCCN1c2cc3nsnc3cc2N(C)C1OC(C)C,3,3.0661,83.464,292.1357823,41.49,12.3289656,7.027327082,5.409286185,3.495838277,2.6489461,13.14546218,7.757623826,5.937733872,4.052530289,3.15816966,0.571428571,-1.4,13.57700066,5.179477979,2.125124148,123.0218252,1,1,0,6,0,6,2,3,4,0,20,0,5,108,0.210037078,-0.337562097,0,1,0,4,2,0,2,0,0,11.328975600589875
CCN1c2cc3nsnc3cc2N(CC)C1OC,3,2.2875,74.252,264.1044821,41.49,10.75161533,6.121293526,4.227882007,3.394388772,2.583227855,11.56811191,6.851590269,4.756329695,3.951080784,3.092451415,0.5,-1.4,11.67700312,4.365280403,1.488029271,110.291941,1,0,0,6,0,6,2,3,3,0,18,0,5,96,0.209766357,-0.343681359,1,1,0,4,2,0,2,0,0,6.342594556709109
CCN1CCN(C)c2c1cc1nsnc1c2NC,3,2.0091,78.1187,263.1204665,44.29,10.89577329,6.189929507,4.502480201,3.563026055,2.597417936,11.71226987,6.92022625,5.030927889,4.105595905,3.131847257,0.5,-1.56,11.52589269,4.27576146,1.518889701,110.7282579,1,0,0,6,1,6,2,3,2,0,18,1,5,96,0.129660109,-0.384527508,0,0,1,4,3,0,2,0,2,11.747152354970732
CCCc1c2c(cc3nsnc13)N(C)CCN2C(C)CC,3,3.6985,91.779,304.1721678,32.26,13.38733712,7.928159362,5.977028432,4.599312217,3.213643494,14.2038337,8.658456105,6.50547612,5.141882067,3.766978991,0.625,-1.36,14.57198739,5.793888323,2.37265978,130.6381642,1,1,0,5,0,5,2,3,4,0,21,0,4,114,0.109703835,-0.371075436,0,0,0,4,2,0,2,1,1,17.703765190706502
CCCCN1CCN(C)c2cc3nsnc3c(CC)c21,3,3.31,87.184,290.1565177,32.26,12.51709363,7.500589678,5.470519404,4.169596394,3.018503067,13.33359021,8.230886422,5.998967092,4.712166245,3.571838564,0.6,-1.36,13.61518929,5.55966759,2.137259891,124.2732221,1,0,0,5,0,5,2,3,4,0,20,0,4,108,0.109693317,-0.371075791,0,0,0,4,2,0,2,1,1,24.4340224874399
Cc1c2c(cc3nsnc13)N(C)CCN2C(C)C,3,2.66432,77.904,262.1252176,32.26,11.26601677,6.329494388,5.209953433,3.738493053,2.712530316,12.08251335,7.059791131,5.738401121,4.281062903,3.292603184,0.538461538,-1.36,11.71480337,4.086701102,1.570899407,111.5433378,1,0,0,5,0,5,2,3,1,0,18,0,4,96,0.109420997,-0.371075589,0,0,0,4,2,0,2,1,1,12.524805002909677
CCN1CCc2c1cc1nsnc1c2C,3,2.38212,63.743,219.0830184,29.02,8.94855969,5.306434738,3.960871549,3.258531212,2.395536982,9.765056271,6.036731481,4.489319237,3.801101062,2.975609849,0.454545455,-1.16,9.094017447,3.16705734,1.174593481,93.05361995,1,0,0,4,0,4,2,3,1,0,15,0,3,78,0.107627512,-0.371182475,0,0,0,3,1,0,2,1,1,10.178729471086804
CNc1c2c(cc3nsnc13)N(CC(C)C)CCN2C,3,2.6452,87.2827,291.1517667,44.29,12.47312355,7.045771554,5.762673471,3.766840284,2.899368361,13.28962014,7.776068298,6.291121159,4.309410134,3.433797682,0.571428571,-1.56,13.42431379,5.086989144,2.07690567,123.4581421,1,0,0,6,1,6,2,3,3,0,20,1,5,108,0.129660109,-0.384527508,0,0,1,4,3,0,2,0,1,21.728750689100732
CCNc1c2c(cc3nsnc13)N(C)CCN2CCOC,3,2.0257,88.9377,307.1466813,53.52,12.71823514,7.240406322,5.182988598,3.855253179,2.785092535,13.53473172,7.970703066,5.711436286,4.39782303,3.319521856,0.571428571,-1.6,14.34200367,6.027943213,2.510380651,128.5716874,1,0,0,7,1,7,2,3,5,0,21,1,6,114,0.12967028,-0.382852817,1,1,1,4,3,0,2,0,1,30.304002539151238
CCN1CCN(CC)c2c1c(C)c1nsnc1c2NC,3,2.70762,87.4727,291.1517667,44.29,12.5255298,7.188700189,5.06798929,4.182579093,3.148058242,13.34202638,7.918996932,5.596436978,4.711026781,3.753336871,0.571428571,-1.56,13.42431379,5.086989144,1.7414341,123.4581421,1,0,0,6,1,6,2,3,3,0,20,1,5,108,0.129935257,-0.384527073,0,0,1,4,3,0,2,1,2,10.61581455499833
CCC(C)Nc1c2c(cc3nsnc13)N(C)CCN2C,3,2.7877,87.3307,291.1517667,44.29,12.47312355,7.09518903,5.547999746,4.070466741,2.596550226,13.28962014,7.825485774,6.076447434,4.613036591,3.130979547,0.571428571,-1.56,13.42431379,5.086989144,2.07690567,123.4581421,1,1,0,6,1,6,2,3,3,0,20,1,5,108,0.129678261,-0.379009166,0,0,1,4,3,0,2,0,2,21.58867740319484
CCN1CC(C)c2c1cc1nsnc1c2C,3,2.94312,68.454,233.0986685,29.02,9.818803178,5.727155042,4.506008252,3.531962977,2.780761233,10.63529976,6.457451785,5.034455939,4.074532827,3.3608341,0.5,-1.16,10.02355798,3.41728436,1.193191047,99.41856206,1,1,0,4,0,4,2,3,1,0,16,0,3,84,0.107638005,-0.370904317,0,0,0,3,1,0,2,1,1,-0.8129000299754474
Cc1c2c(cc3nsnc13)N(C)C(C)CC2,3,2.77062,68.338,233.0986685,29.02,9.818803178,5.65788347,4.629804055,3.757661707,2.51672026,10.63529976,6.388180213,5.158251743,4.300231557,3.096793128,0.5,-1.16,10.02355798,3.41728436,1.257089425,99.41856206,1,1,0,4,0,4,2,3,0,0,16,0,3,84,0.10762636,-0.371583027,0,0,0,3,1,0,2,1,0,0.16011002668462226
CCCN1CCN(C)c2c1cc1nsnc1c2C,3,2.66592,77.926,262.1252176,32.26,11.10288007,6.439929507,4.909859233,3.661632853,2.780651149,11.91937665,7.17022625,5.43830692,4.204202703,3.360724016,0.538461538,-1.36,11.71480337,4.387759597,1.649158581,111.5433378,1,0,0,5,0,5,2,3,2,0,18,0,4,96,0.109420663,-0.370868681,0,0,0,4,2,0,2,1,1,14.291825027337064
CCN1CCN(CC(C)C)c2cc3nsnc3c(C)c21,3,3.30202,87.09,290.1565177,32.26,12.68023034,7.371892506,5.920787354,4.004378534,3.11315531,13.49672692,8.102189249,6.449235042,4.546948384,3.693228178,0.6,-1.36,13.61518929,5.202687045,2.137259891,124.2732221,1,0,0,5,0,5,2,3,3,0,20,0,4,108,0.109420834,-0.368084245,0,0,0,4,2,0,2,1,1,18.869931243903828
CCCCN1CCN(C)c2cc3nsnc3c(CCC)c21,3,3.7001,91.801,304.1721678,32.26,13.22420041,8.000589678,5.866966014,4.316043004,3.170415887,14.04069699,8.730886422,6.395413702,4.858612854,3.723751384,0.625,-1.36,14.57198739,6.178250994,2.590026336,130.6381642,1,0,0,5,0,5,2,3,5,0,21,0,4,114,0.10970367,-0.371075789,0,0,0,4,2,0,2,1,1,27.006854448393113
CCc1c2c(cc3nsnc13)N(CC)CCO2,3,2.4724,70.175,249.0935831,38.25,10.06391476,6.006340799,4.117010798,3.263483049,2.387564803,10.88041134,6.736637542,4.645458485,3.806052899,2.9409003,0.5,-1.36,10.77262992,4.143179753,1.566610342,104.5321073,1,0,0,5,0,5,2,3,2,0,17,0,4,90,0.147720656,-0.489193668,0,1,0,3,1,0,2,1,1,9.692533282417527
CCN1c2cc3nsnc3cc2N(CC(C)C)C1OC,3,2.9236,83.416,292.1357823,41.49,12.3289656,6.977135573,5.488075277,3.615545423,2.838613035,13.14546218,7.707432317,6.016522965,4.172237435,3.347836595,0.571428571,-1.4,13.57700066,5.179477979,2.030895453,123.0218252,1,1,0,6,0,6,2,3,4,0,20,0,5,108,0.209785289,-0.343681115,1,1,0,4,2,0,2,0,0,11.979196748796923
CCC(C)Nc1c2c(cc3nsnc13)N(C)CCN2CC,3,3.1778,91.9477,305.1674167,44.29,13.18023034,7.671309982,5.706113629,4.321201592,2.817191376,13.99672692,8.401606725,6.234561317,4.863771443,3.351620697,0.6,-1.56,14.38031939,5.673993098,2.413725606,129.8230843,1,1,0,6,1,6,2,3,4,0,21,1,5,114,0.129678439,-0.379009026,0,0,1,4,3,0,2,0,2,27.198581449894185
CCCOC1N(C)c2cc3nsnc3cc2N1CCC,3,3.0677,83.486,292.1357823,41.49,12.1658289,7.132706199,5.095239443,3.5730031,2.665800792,12.98232548,7.863002943,5.623687131,4.129695112,3.175024352,0.571428571,-1.4,13.57700066,5.535354273,2.125124148,123.0218252,1,1,0,6,0,6,2,3,5,0,20,0,5,108,0.209791893,-0.340340098,0,1,0,4,2,0,2,0,0,11.815396447224206
CCC(C)c1c2c(cc3nsnc13)N(CC)CCN2C,3,3.4809,87.278,290.1565177,32.26,12.68023034,7.421309982,5.600451196,4.454831384,3.069631072,13.49672692,8.151606725,6.128898884,4.997401234,3.611121474,0.6,-1.36,13.61518929,5.202687045,1.954049441,124.2732221,1,1,0,5,0,5,2,3,3,0,20,0,4,108,0.10997712,-0.370851483,0,0,0,4,2,0,2,0,2,12.31424099136979
CCN1CCN(CC(C)C)c2c1cc1nsnc1c2C,3,3.30202,87.09,290.1565177,32.26,12.68023034,7.371892506,5.920787354,4.004378534,3.11832438,13.49672692,8.102189249,6.449235042,4.546948384,3.698397248,0.6,-1.36,13.61518929,5.202687045,2.137259891,124.2732221,1,0,0,5,0,5,2,3,3,0,20,0,4,108,0.109420837,-0.3682915,0,0,0,4,2,0,2,1,1,20.172828130587373
CCCN1CCN(C(C)C)c2cc3nsnc3c(C)c21,3,3.44452,87.138,290.1565177,32.26,12.68023034,7.405615339,5.775446348,4.093721134,3.161319981,13.49672692,8.135912083,6.303894036,4.636290984,3.741392848,0.6,-1.36,13.61518929,5.202687045,2.042577048,124.2732221,1,0,0,5,0,5,2,3,3,0,20,0,4,108,0.109420838,-0.367817201,0,0,0,4,2,0,2,1,0,17.371947838320423
CCOC1N(CC)c2cc3nsnc3cc2N1C(C)C,3,3.0661,83.464,292.1357823,41.49,12.3289656,7.098392032,5.162524405,3.655042102,2.813457394,13.14546218,7.828688775,5.690972093,4.211734115,3.322680954,0.571428571,-1.4,13.57700066,5.179477979,1.942797784,123.0218252,1,1,0,6,0,6,2,3,4,0,20,0,5,108,0.210259372,-0.340606389,0,1,0,4,2,0,2,0,0,11.77496998729744
CCOC1N(C)c2cc3nsnc3c(C)c2N1CC,3,2.59592,78.989,278.1201322,41.49,11.67426506,6.55535593,4.679806607,3.661943848,2.787670546,12.49076164,7.285652674,5.208254295,4.204513698,3.367743413,0.538461538,-1.4,12.62457309,4.610774288,1.701704371,116.6568831,1,1,0,6,0,6,2,3,3,0,19,0,5,102,0.209780309,-0.340620635,0,1,0,4,2,0,2,1,0,1.2205865882251485
CNc1c2c(cc3nsnc13)N(C)C(C)C2,3,2.1138,68.5307,234.0939174,41.05,9.611696397,5.40788347,4.295253065,3.425794896,2.411646605,10.42819298,6.138180213,4.823700753,3.968364747,2.946075926,0.454545455,-1.36,9.837011372,3.314915608,1.147040623,98.60348213,1,1,0,5,1,5,2,3,1,0,16,1,4,84,0.127801651,-0.385990703,0,0,1,3,2,0,2,0,1,-0.20614293625853897
CCC(C)N1c2cc3nsnc3cc2CC1C,3,3.2408,72.813,247.1143185,29.02,10.47350372,6.238924374,4.951543876,3.788218773,2.790120698,11.2900003,6.969221117,5.479991563,4.344910786,3.299344258,0.538461538,-1.16,10.96057351,3.94585442,1.621830659,105.7835042,1,2,0,4,0,4,2,3,2,0,17,0,3,90,0.106370963,-0.365507367,0,0,0,3,1,0,2,0,0,10.570611138499451
CCCN1CCN(CCC)c2c1cc1nsnc1c2C,3,3.44612,87.16,290.1565177,32.26,12.51709363,7.516050458,5.475352147,4.024171103,3.162215384,13.33359021,8.246347202,6.003799835,4.566740953,3.742288251,0.6,-1.36,13.61518929,5.55966759,2.137259891,124.2732221,1,0,0,5,0,5,2,3,4,0,20,0,4,108,0.109420836,-0.368024805,0,0,0,4,2,0,2,1,0,16.7984254268702
CCCN1CCN(CC)c2c1c(C)c1nsnc1c2C,3,3.36444,87.28,290.1565177,32.26,12.73263658,7.438700189,5.475368322,4.281185891,3.308831571,13.54913316,8.168996932,6.00381601,4.809633579,3.959753746,0.6,-1.36,13.61518929,5.202687045,1.871154877,124.2732221,1,0,0,5,0,5,2,3,3,0,20,0,4,108,0.109695924,-0.368075899,0,0,0,4,2,0,2,2,1,9.123529579716834
COCCN1CCN(C)c2cc3nsnc3c(C)c21,3,1.90232,79.511,278.1201322,41.49,11.51112836,6.42974615,4.902658512,3.738503188,2.670819748,12.32762494,7.160042894,5.4311062,4.281073038,3.250892616,0.538461538,-1.4,12.62457309,4.938842975,2.044688425,116.6568831,1,0,0,6,0,6,2,3,3,0,19,0,5,102,0.109420844,-0.382852826,1,1,0,4,2,0,2,1,1,23.407726207366366
CNc1c2c(cc3nsnc13)N(C)CCN2C(C)C,3,2.3976,82.7137,277.1361166,44.29,11.76601677,6.579494388,5.209953433,3.751689654,2.726638127,12.58251335,7.309791131,5.738401121,4.294259504,3.261067448,0.538461538,-1.56,12.47261698,4.521898334,1.816588525,117.0932,1,0,0,6,1,6,2,3,2,0,19,1,5,102,0.129660455,-0.384527235,0,0,1,4,3,0,2,0,1,17.14914417682517
COc1c2c(cc3nsnc13)N(CC(C)C)CCN2C,3,2.6121,84.288,292.1357823,41.49,12.38137184,6.90814399,5.670921761,3.677510196,2.81071312,13.19786843,7.638440733,6.199369449,4.220080046,3.336766695,0.571428571,-1.56,13.42431379,5.086989144,2.07690567,123.0218252,1,0,0,6,0,6,2,3,3,0,20,0,5,108,0.172792313,-0.492107769,1,1,0,4,2,0,2,0,1,20.23440142896019
CCN1CCN(C)c2c1cc1nsnc1c2NCCOC,3,2.0257,88.9377,307.1466813,53.52,12.71823514,7.240406322,5.172056176,3.920988968,2.806152935,13.53473172,7.970703066,5.700503864,4.463558818,3.340582256,0.571428571,-1.6,14.34200367,6.027943213,2.510380651,128.5716874,1,0,0,7,1,7,2,3,5,0,21,1,6,114,0.129671673,-0.382862557,1,1,1,4,3,1,2,0,2,28.18185543249039
CCN1CCc2c1cc1nsnc1c2NC,3,2.1154,68.5527,234.0939174,41.05,9.44855969,5.556434738,3.960871549,3.239241165,2.451434772,10.26505627,6.286731481,4.489319237,3.781811015,2.985864094,0.454545455,-1.36,9.837011372,3.589443414,1.208798201,98.60348213,1,0,0,5,1,5,2,3,2,0,16,1,4,84,0.127801457,-0.385990856,0,0,1,3,2,0,2,0,1,15.362688759759905
Cc1c2c(cc3nsnc13)N(C(C)C)CCO2,3,2.60692,70.129,249.0935831,38.25,10.22705147,5.835245508,4.617377249,3.227146139,2.343605384,11.04354805,6.565542251,5.145824937,3.769715989,2.923678251,0.5,-1.36,10.77262992,3.837968239,1.566610342,104.5321073,1,0,0,5,0,5,2,3,1,0,17,0,4,90,0.147456965,-0.489204377,0,1,0,3,1,0,2,1,0,12.136964668477404
CCNc1c2c(cc3nsnc13)N(C)CCO2,3,1.9517,70.3437,250.0888321,50.28,9.85680798,5.680219847,4.032120219,2.921744407,2.069819567,10.67330456,6.410516591,4.560567907,3.464314257,2.604248888,0.454545455,-1.56,10.58494782,4.030245639,1.594176026,103.7170274,1,0,0,6,1,6,2,3,2,0,17,1,5,90,0.167674682,-0.487295776,0,1,1,3,2,0,2,0,1,16.64958151777929
CCCN1CCN(CC)c2cc3nsnc3c(N(C)C)c21,3,2.8136,92.133,305.1674167,35.5,13.25720044,7.634084447,5.686007104,4.097777901,3.157882416,14.07369702,8.36438119,6.214454792,4.640347751,3.687493019,0.6,-1.56,14.38031939,5.673993098,2.310894511,130.0330557,1,0,0,6,0,6,2,3,4,0,21,0,5,114,0.129858874,-0.374071943,0,0,0,5,3,0,2,0,1,17.213638916663708
CCN1CCOc2c1cc1nsnc1c2C,3,2.21842,65.534,235.077933,38.25,9.35680798,5.445680627,3.909904016,3.045792709,2.169090767,10.17330456,6.17597737,4.438351704,3.588362559,2.749163634,0.454545455,-1.36,9.837011372,3.589443414,1.275681051,98.16716518,1,0,0,5,0,5,2,3,1,0,16,0,4,84,0.147447336,-0.489204779,0,1,0,3,1,0,2,1,1,7.126036442207219
CCN1CCOc2c1cc1nsnc1c2NC,3,1.9517,70.3437,250.0888321,50.28,9.85680798,5.695680627,3.909904016,3.063859973,2.214046854,10.67330456,6.42597737,4.438351704,3.606429824,2.748476175,0.454545455,-1.56,10.58494782,4.030245639,1.512311296,103.7170274,1,0,0,6,1,6,2,3,2,0,17,1,5,90,0.167674636,-0.48729554,0,1,1,3,2,0,2,0,1,11.75037417385073
CCCN1c2cc3nsnc3cc2N(C)C1OC,3,2.2875,74.252,264.1044821,41.49,10.75161533,6.045172574,4.460150891,3.312775137,2.52611869,11.56811191,6.775469317,4.988598579,3.869467149,3.03534225,0.5,-1.4,11.67700312,4.365280403,1.560428994,110.291941,1,1,0,6,0,6,2,3,3,0,18,0,5,96,0.209528446,-0.343688536,1,1,0,4,2,0,2,0,0,6.294018296580327
CC(C)CN1c2cc3nsnc3cc2CC1C,3,3.0983,72.765,247.1143185,29.02,10.47350372,6.167196738,5.33321268,3.372825914,2.632106012,11.2900003,6.897493481,5.861660368,3.929517927,3.141329572,0.538461538,-1.16,10.96057351,3.94585442,1.802705175,105.7835042,1,1,0,4,0,4,2,3,2,0,17,0,3,90,0.1063708,-0.367947292,0,0,0,3,1,0,2,0,0,21.01073374428177
CCN1CCN(C)c2cc3nsnc3c(NC)c21,3,2.0091,78.1187,263.1204665,44.29,10.89577329,6.189929507,4.502480201,3.56809195,2.568814556,11.71226987,6.92022625,5.030927889,4.1106618,3.103243877,0.5,-1.56,11.52589269,4.27576146,1.518889701,110.7282579,1,0,0,6,1,6,2,3,2,0,18,1,5,96,0.129660284,-0.38452737,0,0,1,4,3,0,2,0,2,16.093890009699862
COc1cc2nsnc2c2c1CCCN2C,3,2.0823,65.558,235.077933,38.25,9.35680798,5.342686222,4.063052359,3.111233708,2.365093559,10.17330456,6.072982965,4.591500047,3.653803558,2.894704163,0.454545455,-1.36,9.837011372,3.589443414,1.275681051,98.16716518,1,0,0,5,0,5,2,3,1,0,16,0,4,84,0.128132111,-0.496311151,1,1,0,3,1,0,3,0,0,11.191289749666364
CC(C)CN1CCc2cc3nsnc3cc21,3,2.7098,68.17,233.0986685,29.02,9.603260228,5.739627055,4.823721017,3.031448455,2.364556209,10.41975681,6.469923798,5.352168705,3.588140468,2.873779769,0.5,-1.16,10.02355798,3.697966347,1.571837768,99.41856206,1,0,0,4,0,4,2,3,2,0,16,0,3,84,0.106370634,-0.370656174,0,0,0,3,1,0,2,0,0,31.69103596076073
CNc1c2c(cc3nsnc13)N(C)CC2C,3,2.2863,68.6467,234.0939174,41.05,9.611696397,5.40103409,4.347894369,3.271205363,2.594693852,10.42819298,6.131330833,4.876342056,3.813775214,3.129123173,0.454545455,-1.36,9.837011372,3.314915608,1.147040623,98.60348213,1,1,0,5,1,5,2,3,1,0,16,1,4,84,0.127812329,-0.385982284,0,0,1,3,2,0,2,0,1,-1.9289742586529284
